CHR	GENE_ID	GENE_NAME	SUBJECT_ID	tissue_num	data_pvalues	data_qvalues	data_lfdr	z_score	RME_effect	mosaic_category	is_significant
11	ENSG00000278768.1	BACE1-AS	GTEX-YFC4	32	0.904610693	1	1	-0.467272349	private_RME	Autosome	FALSE
11	ENSG00000110274.15	CEP164	GTEX-YFC4	33	0.547706603	1	1	-0.14064393	private_RME	Autosome	FALSE
11	ENSG00000250699.1	AP000892.4	GTEX-YFC4	5	1	1	1	-0.866394357	never_RME	Autosome	FALSE
11	ENSG00000137731.13	FXYD2	GTEX-YFC4	10	1	1	1	0.202307335	private_RME	Autosome	FALSE
11	ENSG00000149573.8	MPZL2	GTEX-YFC4	28	0.758029609	1	1	1.886871019	common_RME	Autosome	FALSE
11	ENSG00000160654.9	CD3G	GTEX-YFC4	3	1	1	1	-0.646877253	private_RME	Autosome	FALSE
11	ENSG00000110344.9	UBE4A	GTEX-YFC4	5	0.762036962	1	1	-0.396000562	private_RME	Autosome	FALSE
11	ENSG00000243431.1	RPL5P30	GTEX-YFC4	6	1	1	1	-0.866394357	never_RME	Autosome	FALSE
11	ENSG00000118094.11	TREH	GTEX-YFC4	9	1	1	1	0.262550751	private_RME	Autosome	FALSE
11	ENSG00000255239.1	TREHP1	GTEX-YFC4	6	1	1	1	-0.866394357	never_RME	Autosome	FALSE
11	ENSG00000160683.4	CXCR5	GTEX-YFC4	4	0.959877195	1	1	-0.794812693	private_RME	Autosome	FALSE
11	ENSG00000245869.2	RP11-158I9.5	GTEX-YFC4	4	1	1	1	-0.866394357	never_RME	Autosome	FALSE
11	ENSG00000186174.12	BCL9L	GTEX-YFC4	6	0.839614922	1	1	-0.50718455	private_RME	Autosome	FALSE
11	ENSG00000255121.2	RP11-110I1.12	GTEX-YFC4	9	1	1	1	-0.742139392	private_RME	Autosome	FALSE
11	ENSG00000240970.1	RPL23AP64	GTEX-YFC4	5	1	1	1	-0.567052851	private_RME	Autosome	FALSE
11	ENSG00000149428.18	HYOU1	GTEX-YFC4	6	1	1	1	-0.598962352	private_RME	Autosome	FALSE
11	ENSG00000272186.1	RP11-110I1.13	GTEX-YFC4	6	1	1	1	-0.427360148	private_RME	Autosome	FALSE
11	ENSG00000256269.7	HMBS	GTEX-YFC4	34	1	1	1	-0.280249209	private_RME	Autosome	FALSE
11	ENSG00000248712.7	CCDC153	GTEX-YFC4	3	0.557659303	1	1	-0.729196167	private_RME	Autosome	FALSE
11	ENSG00000223953.5	C1QTNF5	GTEX-YFC4	6	1	1	1	-0.369374498	private_RME	Autosome	FALSE
11	ENSG00000254561.3	RP11-196E1.3	GTEX-YFC4	13	1	1	1	-0.229086635	private_RME	Autosome	FALSE
11	ENSG00000110400.10	NECTIN1	GTEX-YFC4	19	1	1	1	-0.661875316	private_RME	Autosome	FALSE
11	ENSG00000137699.16	TRIM29	GTEX-YFC4	3	1	1	1	-0.472695202	private_RME	Autosome	FALSE
11	ENSG00000137709.9	POU2F3	GTEX-YFC4	3	1	1	1	-0.601205909	private_RME	Autosome	FALSE
11	ENSG00000137642.12	SORL1	GTEX-YFC4	11	1	1	1	-0.277446028	private_RME	Autosome	FALSE
11	ENSG00000154127.9	UBASH3B	GTEX-YFC4	5	1	1	1	-0.291468608	private_RME	Autosome	FALSE
11	ENSG00000109971.13	HSPA8	GTEX-YFC4	32	1	1	1	1.76080503	common_RME	Autosome	FALSE
11	ENSG00000254710.1	CTD-2216M2.1	GTEX-YFC4	9	1	1	1	-0.817248737	private_RME	Autosome	FALSE
11	ENSG00000154146.12	NRGN	GTEX-YFC4	29	1	1	1	-0.267711345	private_RME	Autosome	FALSE
11	ENSG00000255045.1	RP11-677M14.2	GTEX-YFC4	4	1	1	1	0.450708269	private_RME	Autosome	FALSE
11	ENSG00000165478.6	HEPACAM	GTEX-YFC4	15	1	1	1	-0.337927254	private_RME	Autosome	FALSE
11	ENSG00000255537.1	AP000708.1	GTEX-YFC4	4	1	1	1	-0.866394357	never_RME	Autosome	FALSE
11	ENSG00000149547.14	EI24	GTEX-YFC4	34	0.697259679	1	1	-0.444661989	private_RME	Autosome	FALSE
11	ENSG00000254671.2	STT3A-AS1	GTEX-YFC4	34	0.54585941	1	1	-0.413422554	private_RME	Autosome	FALSE
11	ENSG00000255027.2	RP11-680F20.9	GTEX-YFC4	18	1	1	1	-0.555756945	private_RME	Autosome	FALSE
11	ENSG00000109832.13	DDX25	GTEX-YFC4	18	1	1	1	-0.50718455	private_RME	Autosome	FALSE
11	ENSG00000283703.1	RP11-680F20.6	GTEX-YFC4	3	1	1	1	1.585658404	common_RME	Autosome	FALSE
11	ENSG00000254833.1	RP11-50B3.2	GTEX-YFC4	6	1	1	1	-0.866394357	never_RME	Autosome	FALSE
11	ENSG00000182934.11	SRPRA	GTEX-YFC4	34	0.832459328	1	1	-0.433543729	private_RME	Autosome	FALSE
11	ENSG00000110074.10	FOXRED1	GTEX-YFC4	34	0.936024069	1	1	-0.514740743	private_RME	Autosome	FALSE
11	ENSG00000255062.1	RP11-712L6.5	GTEX-YFC4	19	1	1	1	-0.639307697	private_RME	Autosome	FALSE
11	ENSG00000280832.1	ST3GAL4-AS1	GTEX-YFC4	30	0.925902972	1	1	-0.452954071	private_RME	Autosome	FALSE
11	ENSG00000254938.1	RP11-688I9.4	GTEX-YFC4	13	1	1	1	-0.866394357	never_RME	Autosome	FALSE
11	ENSG00000134954.14	ETS1	GTEX-YFC4	33	0.670768476	1	1	-0.365594879	private_RME	Autosome	FALSE
11	ENSG00000151702.16	FLI1	GTEX-YFC4	29	1	1	1	-0.493629463	private_RME	Autosome	FALSE
11	ENSG00000120457.11	KCNJ5	GTEX-YFC4	22	1	1	1	1.290433087	common_RME	Autosome	FALSE
11	ENSG00000174370.9	C11orf45	GTEX-YFC4	12	0.700535139	1	1	-0.461132011	private_RME	Autosome	FALSE
11	ENSG00000134909.18	ARHGAP32	GTEX-YFC4	32	0.821979155	1	1	-0.522802368	private_RME	Autosome	FALSE
11	ENSG00000043039.6	BARX2	GTEX-YFC4	3	1	1	1	-0.056411459	private_RME	Autosome	FALSE
11	ENSG00000134917.9	ADAMTS8	GTEX-YFC4	21	1	1	1	0.00951133	private_RME	Autosome	FALSE
11	ENSG00000166106.3	ADAMTS15	GTEX-YFC4	14	0.72949597	1	1	-0.468992703	private_RME	Autosome	FALSE
11	ENSG00000183715.13	OPCML	GTEX-YFC4	16	0.522499082	1	1	-0.43455743	private_RME	Autosome	FALSE
11	ENSG00000080854.14	IGSF9B	GTEX-YFC4	21	0.832961678	1	1	-0.351477693	private_RME	Autosome	FALSE
11	ENSG00000204241.7	RP11-713P17.3	GTEX-YFC4	7	0.675490241	1	1	-0.479011232	private_RME	Autosome	FALSE
11	ENSG00000151503.12	NCAPD3	GTEX-YFC4	34	1	1	1	-0.599414095	private_RME	Autosome	FALSE
11	ENSG00000151500.14	THYN1	GTEX-YFC4	17	1	1	1	-0.574631117	private_RME	Autosome	FALSE
11	ENSG00000251226.1	RP11-469N6.1	GTEX-YFC4	3	1	1	1	0.31562082	private_RME	Autosome	FALSE
12	ENSG00000249695.6	RP11-598F7.4	GTEX-YFC4	8	0.53455909	1	1	-0.061498308	private_RME	Autosome	FALSE
12	ENSG00000171840.11	NINJ2	GTEX-YFC4	12	0.771272713	1	1	0.235671106	private_RME	Autosome	FALSE
12	ENSG00000060237.16	WNK1	GTEX-YFC4	34	1	1	1	0.254544048	private_RME	Autosome	FALSE
12	ENSG00000002016.17	RAD52	GTEX-YFC4	34	1	1	1	-0.205300375	private_RME	Autosome	FALSE
12	ENSG00000250132.6	RP11-359B12.2	GTEX-YFC4	5	1	1	1	-0.631197459	private_RME	Autosome	FALSE
12	ENSG00000082805.19	ERC1	GTEX-YFC4	34	1	1	1	0.534255824	private_RME	Autosome	FALSE
12	ENSG00000151062.14	CACNA2D4	GTEX-YFC4	16	1	1	1	-0.157639581	private_RME	Autosome	FALSE
12	ENSG00000166159.10	LRTM2	GTEX-YFC4	7	1	1	1	-0.716723604	private_RME	Autosome	FALSE
12	ENSG00000235049.1	LINC00940	GTEX-YFC4	3	1	1	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000151065.13	DCP1B	GTEX-YFC4	16	0.584987303	1	1	-0.343734585	private_RME	Autosome	FALSE
12	ENSG00000004478.7	FKBP4	GTEX-YFC4	14	0.948392882	1	1	-0.545149814	private_RME	Autosome	FALSE
12	ENSG00000111203.11	ITFG2	GTEX-YFC4	34	1	1	1	-0.540085148	private_RME	Autosome	FALSE
12	ENSG00000283297.1	RP4-816N1.8	GTEX-YFC4	29	1	1	1	-0.61114191	private_RME	Autosome	FALSE
12	ENSG00000111206.12	FOXM1	GTEX-YFC4	9	0.961237854	1	1	-0.646877253	private_RME	Autosome	FALSE
12	ENSG00000171792.10	RHNO1	GTEX-YFC4	34	1	1	1	-0.556487857	private_RME	Autosome	FALSE
12	ENSG00000197905.8	TEAD4	GTEX-YFC4	18	1	1	1	-0.637995058	private_RME	Autosome	FALSE
12	ENSG00000250899.3	RP11-253E3.3	GTEX-YFC4	7	0.890785065	1	1	-0.599414095	private_RME	Autosome	FALSE
12	ENSG00000011105.12	TSPAN9	GTEX-YFC4	21	0.8396115	1	1	1.980725981	common_RME	Autosome	FALSE
12	ENSG00000250770.3	RP5-1063M23.3	GTEX-YFC4	11	0.892424687	1	1	0.106834184	private_RME	Autosome	FALSE
12	ENSG00000130038.9	CRACR2A	GTEX-YFC4	22	0.99963469	1	1	0.324344179	private_RME	Autosome	FALSE
12	ENSG00000280202.1	RP5-1180D12.1	GTEX-YFC4	5	1	1	1	-0.778587515	private_RME	Autosome	FALSE
12	ENSG00000111224.13	PARP11	GTEX-YFC4	34	0.755770416	1	1	-0.494903873	private_RME	Autosome	FALSE
12	ENSG00000111247.14	RAD51AP1	GTEX-YFC4	8	1	1	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000256654.3	RP11-429A20.3	GTEX-YFC4	12	1	1	1	-0.284002039	private_RME	Autosome	FALSE
12	ENSG00000111262.5	KCNA1	GTEX-YFC4	12	1	1	1	-0.567052851	private_RME	Autosome	FALSE
12	ENSG00000185652.11	NTF3	GTEX-YFC4	10	1	1	1	-0.640282318	private_RME	Autosome	FALSE
12	ENSG00000047617.14	ANO2	GTEX-YFC4	31	1	1	1	-0.295808382	private_RME	Autosome	FALSE
12	ENSG00000010278.12	CD9	GTEX-YFC4	32	1	1	1	0.183470055	private_RME	Autosome	FALSE
12	ENSG00000008323.15	PLEKHG6	GTEX-YFC4	7	1	1	1	0.248613157	private_RME	Autosome	FALSE
12	ENSG00000067182.7	TNFRSF1A	GTEX-YFC4	7	1	1	1	-0.504191135	private_RME	Autosome	FALSE
12	ENSG00000111319.12	SCNN1A	GTEX-YFC4	4	0.534248489	1	1	0.287477602	private_RME	Autosome	FALSE
12	ENSG00000245667.2	RP5-940J5.8	GTEX-YFC4	10	0.687122706	1	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000111642.14	CHD4	GTEX-YFC4	32	1	1	1	-0.198943702	private_RME	Autosome	FALSE
12	ENSG00000089692.8	LAG3	GTEX-YFC4	14	0.599918856	1	1	-0.818324918	private_RME	Autosome	FALSE
12	ENSG00000250510.7	GPR162	GTEX-YFC4	30	1	1	1	-0.351006373	private_RME	Autosome	FALSE
12	ENSG00000110811.19	P3H3	GTEX-YFC4	33	1	1	1	0.590577574	private_RME	Autosome	FALSE
12	ENSG00000111664.10	GNB3	GTEX-YFC4	31	1	1	1	-0.084364673	private_RME	Autosome	FALSE
12	ENSG00000111665.11	CDCA3	GTEX-YFC4	31	1	1	1	-0.168591641	private_RME	Autosome	FALSE
12	ENSG00000111669.14	TPI1	GTEX-YFC4	33	1	1	1	-0.207843044	private_RME	Autosome	FALSE
12	ENSG00000240370.6	RPL13P5	GTEX-YFC4	32	0.665218748	1	1	-0.660597072	private_RME	Autosome	FALSE
12	ENSG00000275703.1	U47924.32	GTEX-YFC4	6	1	1	1	-0.729196167	private_RME	Autosome	FALSE
12	ENSG00000111678.10	C12orf57	GTEX-YFC4	34	1	1	1	-0.105063359	private_RME	Autosome	FALSE
12	ENSG00000272173.1	U47924.31	GTEX-YFC4	34	1	1	1	-0.21996362	private_RME	Autosome	FALSE
12	ENSG00000111679.16	PTPN6	GTEX-YFC4	4	1	1	1	-0.686462304	private_RME	Autosome	FALSE
12	ENSG00000159403.15	C1R	GTEX-YFC4	33	1	1	1	-0.410254919	private_RME	Autosome	FALSE
12	ENSG00000139178.10	C1RL	GTEX-YFC4	34	1	1	1	0.053852019	private_RME	Autosome	FALSE
12	ENSG00000177575.12	CD163	GTEX-YFC4	5	0.789116357	1	1	0.609668931	private_RME	Autosome	FALSE
12	ENSG00000065970.8	FOXJ2	GTEX-YFC4	32	1	1	1	-0.402625827	private_RME	Autosome	FALSE
12	ENSG00000254016.2	ALG1L10P	GTEX-YFC4	4	1	1	1	-0.160803664	private_RME	Autosome	FALSE
12	ENSG00000256589.2	ENPP7P5	GTEX-YFC4	28	0.873880354	1	1	1.078549935	common_RME	Autosome	FALSE
12	ENSG00000256552.2	RP11-113C12.4	GTEX-YFC4	4	1	1	1	-0.07239632	private_RME	Autosome	FALSE
12	ENSG00000166535.19	A2ML1	GTEX-YFC4	18	1	1	1	1.010923866	common_RME	Autosome	FALSE
12	ENSG00000282022.1	RP11-259O18.5	GTEX-YFC4	19	1	1	1	0.919011425	private_RME	Autosome	FALSE
12	ENSG00000126838.9	PZP	GTEX-YFC4	13	0.871457453	1	1	0.379513532	private_RME	Autosome	FALSE
12	ENSG00000111788.10	RP11-22B23.1	GTEX-YFC4	10	1	1	1	3.110364779	frequent_RME	Autosome	FALSE
12	ENSG00000260423.1	RP13-735L24.1	GTEX-YFC4	7	0.919717501	1	1	1.391495859	common_RME	Autosome	FALSE
12	ENSG00000278635.1	CTD-2318O12.1	GTEX-YFC4	3	0.53743149	1	1			Autosome	FALSE
12	ENSG00000110848.8	CD69	GTEX-YFC4	15	0.858422328	1	1	-0.335807991	private_RME	Autosome	FALSE
12	ENSG00000134545.13	KLRC1	GTEX-YFC4	3	1	1	1	-0.65395845	private_RME	Autosome	FALSE
12	ENSG00000111196.9	MAGOHB	GTEX-YFC4	5	1	1	1	-0.508486035	private_RME	Autosome	FALSE
12	ENSG00000212125.2	TAS2R15P	GTEX-YFC4	27	1	1	1	-0.246581357	private_RME	Autosome	FALSE
12	ENSG00000255837.1	TAS2R20	GTEX-YFC4	5	1	1	1	-0.258500837	private_RME	Autosome	FALSE
12	ENSG00000205791.3	LOH12CR2	GTEX-YFC4	10	1	1	1	-0.68596934	private_RME	Autosome	FALSE
12	ENSG00000213782.7	DDX47	GTEX-YFC4	23	1	1	1	-0.637048129	private_RME	Autosome	FALSE
12	ENSG00000183935.5	HTR7P1	GTEX-YFC4	3	1	1	1	-0.373600857	private_RME	Autosome	FALSE
12	ENSG00000255621.1	RP11-377D9.3	GTEX-YFC4	7	0.613403385	1	1	-0.375983805	private_RME	Autosome	FALSE
12	ENSG00000134531.9	EMP1	GTEX-YFC4	28	1	1	1	1.180099763	common_RME	Autosome	FALSE
12	ENSG00000273079.5	GRIN2B	GTEX-YFC4	16	1	1	1	-0.12552413	private_RME	Autosome	FALSE
12	ENSG00000139055.6	ERP27	GTEX-YFC4	3	1	1	1	1.102470393	common_RME	Autosome	FALSE
12	ENSG00000008394.12	MGST1	GTEX-YFC4	26	1	1	1	1.302643698	common_RME	Autosome	FALSE
12	ENSG00000139151.14	PLCZ1	GTEX-YFC4	3	1	1	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000256879.1	RP11-284H19.1	GTEX-YFC4	4	1	1	1	-0.617884428	private_RME	Autosome	FALSE
12	ENSG00000139155.8	SLCO1C1	GTEX-YFC4	22	0.787967852	1	1	-0.42468311	private_RME	Autosome	FALSE
12	ENSG00000004700.15	RECQL	GTEX-YFC4	25	1	1	1	-0.601650111	private_RME	Autosome	FALSE
12	ENSG00000111713.2	GYS2	GTEX-YFC4	4	1	1	1	0.889742478	private_RME	Autosome	FALSE
12	ENSG00000134532.15	SOX5	GTEX-YFC4	24	1	1	1	-0.304838974	private_RME	Autosome	FALSE
12	ENSG00000118308.15	LRMP	GTEX-YFC4	4	1	1	1	0.975316942	private_RME	Autosome	FALSE
12	ENSG00000133703.11	KRAS	GTEX-YFC4	34	0.661218879	1	1	0.079050597	private_RME	Autosome	FALSE
12	ENSG00000246695.7	RASSF8-AS1	GTEX-YFC4	16	1	1	1	-0.690780674	private_RME	Autosome	FALSE
12	ENSG00000123095.5	BHLHE41	GTEX-YFC4	16	0.766262786	1	1	-0.519788403	private_RME	Autosome	FALSE
12	ENSG00000123096.11	SSPN	GTEX-YFC4	3	1	1	1	-0.093446807	private_RME	Autosome	FALSE
12	ENSG00000256234.1	RP11-283G6.4	GTEX-YFC4	11	0.898729581	1	1	0.092912674	private_RME	Autosome	FALSE
12	ENSG00000255750.5	RP11-283G6.5	GTEX-YFC4	3	1	1	1	-0.12552413	private_RME	Autosome	FALSE
12	ENSG00000247903.1	RP11-421F16.3	GTEX-YFC4	8	0.679110053	1	1	-0.089936477	private_RME	Autosome	FALSE
12	ENSG00000152944.8	MED21	GTEX-YFC4	34	1	1	1	0.320693847	private_RME	Autosome	FALSE
12	ENSG00000275764.1	RP11-582E3.6	GTEX-YFC4	33	1	1	1	-0.369998895	private_RME	Autosome	FALSE
12	ENSG00000211455.7	STK38L	GTEX-YFC4	34	1	1	1	0.170214191	private_RME	Autosome	FALSE
12	ENSG00000256377.5	RP11-1060J15.4	GTEX-YFC4	29	0.862446512	1	1	-0.328801448	private_RME	Autosome	FALSE
12	ENSG00000087494.15	PTHLH	GTEX-YFC4	9	1	1	1	-0.343734585	private_RME	Autosome	FALSE
12	ENSG00000257042.1	RP11-993B23.3	GTEX-YFC4	7	1	1	1	-0.134670676	private_RME	Autosome	FALSE
12	ENSG00000123106.10	CCDC91	GTEX-YFC4	3	1	1	1	-0.232010065	private_RME	Autosome	FALSE
12	ENSG00000247934.4	RP11-967K21.1	GTEX-YFC4	29	0.570981455	1	1	-0.295396109	private_RME	Autosome	FALSE
12	ENSG00000087502.17	ERGIC2	GTEX-YFC4	4	1	1	1	-0.602973832	private_RME	Autosome	FALSE
12	ENSG00000257456.1	RP11-310I24.1	GTEX-YFC4	20	0.742386871	1	1	-0.388413565	private_RME	Autosome	FALSE
12	ENSG00000133704.9	IPO8	GTEX-YFC4	34	0.953057022	1	1	0.030356367	private_RME	Autosome	FALSE
12	ENSG00000110888.17	CAPRIN2	GTEX-YFC4	34	1	1	1	0.168471992	private_RME	Autosome	FALSE
12	ENSG00000246331.2	RP11-77I22.2	GTEX-YFC4	7	0.716950204	1	1	-0.635323721	private_RME	Autosome	FALSE
12	ENSG00000245614.3	DDX11-AS1	GTEX-YFC4	6	1	1	1	-0.500532516	private_RME	Autosome	FALSE
12	ENSG00000151743.10	AMN1	GTEX-YFC4	8	1	1	1	-0.578503073	private_RME	Autosome	FALSE
12	ENSG00000151746.13	BICD1	GTEX-YFC4	25	1	1	1	0.165663671	private_RME	Autosome	FALSE
12	ENSG00000276148.1	RP11-278C7.4	GTEX-YFC4	27	0.741727974	1	1	-0.441522542	private_RME	Autosome	FALSE
12	ENSG00000274105.1	RP11-278C7.3	GTEX-YFC4	3	1	1	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000275854.1	RP11-278C7.5	GTEX-YFC4	29	0.953176913	1	1	-0.709596425	private_RME	Autosome	FALSE
12	ENSG00000151229.12	SLC2A13	GTEX-YFC4	22	1	1	1	-0.483515687	private_RME	Autosome	FALSE
12	ENSG00000274682.1	RP11-385G16.1	GTEX-YFC4	13	0.699934094	1	1	-0.427360148	private_RME	Autosome	FALSE
12	ENSG00000015153.14	YAF2	GTEX-YFC4	34	1	1	1	-0.617212779	private_RME	Autosome	FALSE
12	ENSG00000134283.17	PPHLN1	GTEX-YFC4	34	0.99297586	1	1	-0.55929789	private_RME	Autosome	FALSE
12	ENSG00000139168.7	ZCRB1	GTEX-YFC4	33	1	1	1	-0.441522542	private_RME	Autosome	FALSE
12	ENSG00000129317.14	PUS7L	GTEX-YFC4	34	0.769948561	1	1	-0.436184957	private_RME	Autosome	FALSE
12	ENSG00000257896.1	RP11-210N13.1	GTEX-YFC4	9	1	1	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000151239.13	TWF1	GTEX-YFC4	33	0.57053636	1	1	-0.222159377	private_RME	Autosome	FALSE
12	ENSG00000184613.10	NELL2	GTEX-YFC4	20	1	1	1	-0.415331814	private_RME	Autosome	FALSE
12	ENSG00000185610.6	DBX2	GTEX-YFC4	12	0.767450781	1	1	-0.305925154	private_RME	Autosome	FALSE
12	ENSG00000139218.17	SCAF11	GTEX-YFC4	34	0.998910575	1	1	-0.314728336	private_RME	Autosome	FALSE
12	ENSG00000179715.12	PCED1B	GTEX-YFC4	28	1	1	1	-0.432780324	private_RME	Autosome	FALSE
12	ENSG00000247774.6	PCED1B-AS1	GTEX-YFC4	26	1	1	1	-0.301921803	private_RME	Autosome	FALSE
12	ENSG00000257925.1	RP11-493L12.3	GTEX-YFC4	26	1	1	1	0.01167406	private_RME	Autosome	FALSE
12	ENSG00000258181.1	RP11-493L12.4	GTEX-YFC4	12	1	1	1	-0.462020744	private_RME	Autosome	FALSE
12	ENSG00000258116.1	RP11-493L12.6	GTEX-YFC4	3	0.999462168	1	1			Autosome	FALSE
12	ENSG00000280054.1	RP1-197B17.7	GTEX-YFC4	4	0.555718854	1	1	-0.602973832	private_RME	Autosome	FALSE
12	ENSG00000211584.13	SLC48A1	GTEX-YFC4	34	1	1	1	0.058843025	private_RME	Autosome	FALSE
12	ENSG00000276691.1	RP5-1057I20.5	GTEX-YFC4	15	0.720966845	1	1	-0.75477549	private_RME	Autosome	FALSE
12	ENSG00000152556.15	PFKM	GTEX-YFC4	33	1	1	1	0.03692824	private_RME	Autosome	FALSE
12	ENSG00000177875.4	CCDC184	GTEX-YFC4	18	0.714486658	1	1	-0.364959347	private_RME	Autosome	FALSE
12	ENSG00000269514.1	RP11-370I10.12	GTEX-YFC4	7	0.859081618	1	1	-0.81010792	private_RME	Autosome	FALSE
12	ENSG00000139620.12	KANSL2	GTEX-YFC4	34	1	1	1	-0.105063359	private_RME	Autosome	FALSE
12	ENSG00000129315.10	CCNT1	GTEX-YFC4	34	1	1	1	-0.650475894	private_RME	Autosome	FALSE
12	ENSG00000174233.11	ADCY6	GTEX-YFC4	32	1	1	1	-0.290611788	private_RME	Autosome	FALSE
12	ENSG00000167535.7	CACNB3	GTEX-YFC4	31	1	1	1	-0.487581655	private_RME	Autosome	FALSE
12	ENSG00000167548.14	KMT2D	GTEX-YFC4	33	1	1	1	-0.55465409	private_RME	Autosome	FALSE
12	ENSG00000123416.15	TUBA1B	GTEX-YFC4	14	0.879594137	1	1	-0.573704885	private_RME	Autosome	FALSE
12	ENSG00000135519.6	KCNH3	GTEX-YFC4	24	1	1	1	-0.471263569	private_RME	Autosome	FALSE
12	ENSG00000110844.13	PRPF40B	GTEX-YFC4	31	1	1	1	-0.705772086	private_RME	Autosome	FALSE
12	ENSG00000257243.1	RP11-133N21.7	GTEX-YFC4	3	1	1	1			Autosome	FALSE
12	ENSG00000260473.2	RP11-923I11.4	GTEX-YFC4	11	0.804803246	1	1	-0.665309987	private_RME	Autosome	FALSE
12	ENSG00000261308.2	FIGNL2	GTEX-YFC4	12	1	1	1	-0.542516662	private_RME	Autosome	FALSE
12	ENSG00000139567.12	ACVRL1	GTEX-YFC4	7	0.701156396	1	1	0.158018797	private_RME	Autosome	FALSE
12	ENSG00000161835.10	GRASP	GTEX-YFC4	7	1	1	1	-0.742915986	private_RME	Autosome	FALSE
12	ENSG00000123358.19	NR4A1	GTEX-YFC4	14	1	1	1	0.472418752	private_RME	Autosome	FALSE
12	ENSG00000258279.3	LINC00592	GTEX-YFC4	5	1	1	1	0.275094586	private_RME	Autosome	FALSE
12	ENSG00000167767.13	KRT80	GTEX-YFC4	5	1	1	1	0.360905817	private_RME	Autosome	FALSE
12	ENSG00000257671.1	KRT7-AS	GTEX-YFC4	3	1	1	1	1.955968413	common_RME	Autosome	FALSE
12	ENSG00000135477.11	KRT87P	GTEX-YFC4	4	1	1	1	-0.194403221	private_RME	Autosome	FALSE
12	ENSG00000170421.12	KRT8	GTEX-YFC4	17	0.83184161	1	1	2.393760658	frequent_RME	Autosome	FALSE
12	ENSG00000257337.6	RP11-983P16.4	GTEX-YFC4	13	0.807860865	1	1	0.374854191	private_RME	Autosome	FALSE
12	ENSG00000182544.8	MFSD5	GTEX-YFC4	33	1	1	1	-0.645403983	private_RME	Autosome	FALSE
12	ENSG00000185591.9	SP1	GTEX-YFC4	31	1	1	1	-0.267711345	private_RME	Autosome	FALSE
12	ENSG00000270175.1	RP11-793H13.11	GTEX-YFC4	7	1	1	1	-0.61310539	private_RME	Autosome	FALSE
12	ENSG00000197757.7	HOXC6	GTEX-YFC4	11	0.956913615	1	1	-0.625827667	private_RME	Autosome	FALSE
12	ENSG00000180806.4	HOXC9	GTEX-YFC4	8	1	1	1	-0.672702794	private_RME	Autosome	FALSE
12	ENSG00000248265.1	FLJ12825	GTEX-YFC4	6	1	1	1	-0.655320218	private_RME	Autosome	FALSE
12	ENSG00000250432.5	LINC01598	GTEX-YFC4	9	0.796346846	1	1	-0.381571304	private_RME	Autosome	FALSE
12	ENSG00000250742.2	RP11-834C11.4	GTEX-YFC4	8	0.575884632	1	1	0.167378053	private_RME	Autosome	FALSE
12	ENSG00000111481.9	COPZ1	GTEX-YFC4	34	1	1	1	-0.063283	private_RME	Autosome	FALSE
12	ENSG00000135426.15	TESPA1	GTEX-YFC4	8	0.925467941	1	1	0.536436842	private_RME	Autosome	FALSE
12	ENSG00000205323.8	SARNP	GTEX-YFC4	34	1	1	1	-0.091628106	private_RME	Autosome	FALSE
12	ENSG00000065357.19	DGKA	GTEX-YFC4	6	1	1	1	-0.635323721	private_RME	Autosome	FALSE
12	ENSG00000185664.14	PMEL	GTEX-YFC4	31	1	1	1	0.020117026	private_RME	Autosome	FALSE
12	ENSG00000123374.10	CDK2	GTEX-YFC4	31	0.852809356	1	1	-0.580067699	private_RME	Autosome	FALSE
12	ENSG00000111540.15	RAB5B	GTEX-YFC4	34	1	1	1	0.158895112	private_RME	Autosome	FALSE
12	ENSG00000257449.1	RP11-603J24.4	GTEX-YFC4	20	1	1	1	-0.639307697	private_RME	Autosome	FALSE
12	ENSG00000197728.9	RPS26	GTEX-YFC4	33	1	1	1	-0.490079321	private_RME	Autosome	FALSE
12	ENSG00000065361.14	ERBB3	GTEX-YFC4	28	1	1	1	-0.676061608	private_RME	Autosome	FALSE
12	ENSG00000135482.6	ZC3H10	GTEX-YFC4	11	0.828796306	1	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000139641.12	ESYT1	GTEX-YFC4	34	1	1	1	-0.657330448	private_RME	Autosome	FALSE
12	ENSG00000258317.1	RP11-603J24.5	GTEX-YFC4	14	1	1	1	-0.73199613	private_RME	Autosome	FALSE
12	ENSG00000257809.1	RP11-603J24.14	GTEX-YFC4	20	1	1	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000196465.10	MYL6B	GTEX-YFC4	20	1	1	1	-0.866394357	never_RME	Autosome	FALSE
12	ENSG00000076067.12	RBMS2	GTEX-YFC4	14	1	1	1	-0.480632082	private_RME	Autosome	FALSE
12	ENSG00000198056.13	PRIM1	GTEX-YFC4	6	1	1	1	-0.541756386	private_RME	Autosome	FALSE
12	ENSG00000025423.11	HSD17B6	GTEX-YFC4	9	1	1	1	-0.866394357	never_RME	Autosome	FALSE
